record_id,date,state,district,latitude,longitude,rainfall_3h_mm,rainfall_24h_mm,rainfall_7d_mm,rainfall_forecast_72h_mm,soil_moisture_pct,soil_depth_cm,slope_angle_deg,elevation_m,ndvi,lithology_risk,land_use,distance_to_road_m,distance_to_stream_m,drainage_density_km_km2,curvature_index,road_cutting_index,seismicity_index,historical_landslides_5yr,crack_report_count,sensor_vibration_mm_s,risk_score,risk_level,landslide_event_next_72h,data_split
NER-038457,2021-04-21,Arunachal Pradesh,Kohima,27.18334,93.57499,113.8,188.9,850,356.8,69.2,130.7,50.3,1442.4,0.088,medium,agriculture,44.4,381.8,6.244,0.346,0.419,3.716,3,0,2.4,0.786,high,0,validation
NER-038458,2021-04-22,Assam,West Sikkim,26.3875,93.54085,82.9,114.3,433.9,153.1,44.1,73.4,47.5,2142.2,0.637,high,agriculture,599.9,1451.6,4.137,0.639,0.291,3.405,5,0,4.18,0.644,medium,1,test
NER-038459,2021-04-23,Manipur,Lunglei,24.66037,94.33521,76.6,262.6,950,485.3,60.6,215.1,38.5,4051.7,0.389,high,road corridor,651.8,1478,6.995,0.858,0.758,3.82,1,3,3.29,0.765,high,1,test
NER-038460,2021-04-24,Meghalaya,North Tripura,25.43111,91.95061,1.9,15.9,62.1,84.4,36.2,128.6,49.4,2947.5,0.264,high,settlement,1466,717.5,3.5,-0.672,0.028,1.32,3,2,4.83,0.436,low,0,test
NER-038461,2021-04-25,Mizoram,Tawang,23.4822,92.58636,94.4,162,611.2,164.5,62,174.6,30.2,991.2,0.459,medium,barren slope,1556,1387.3,4.84,-0.657,0.836,0.32,4,3,2.5,0.593,medium,1,train
NER-038462,2021-04-26,Nagaland,East Siang,26.18152,94.40938,114.5,418.4,950,578.3,58.9,41,26.5,1217.4,0.472,medium,road corridor,237.7,1525.9,2.751,-0.993,0.84,3.065,1,3,1.43,0.753,high,1,train
NER-038463,2021-04-27,Sikkim,Dima Hasao,27.44165,88.93819,8.4,39.4,211.7,86.5,28.1,226.3,13.7,3199.8,0.177,high,forest,1466.6,888.4,4.716,0.941,0.722,2.674,3,1,2.32,0.371,low,0,train
NER-038464,2021-04-28,Tripura,Tamenglong,23.52055,91.92977,54.7,202.5,427.6,430.6,51.5,78.2,47.1,3391.2,0.441,high,agriculture,1774.3,1003.9,2.973,-0.816,0.717,3.322,4,2,1.85,0.691,medium,1,train
NER-038465,2021-04-29,Arunachal Pradesh,East Khasi Hills,27.35255,93.07392,42.3,100.7,489.1,166.6,53.4,213.7,19.1,578.8,0.307,high,agriculture,418.8,1066.7,5.847,-0.871,0.757,3.49,4,1,4.27,0.502,medium,0,train
NER-038466,2021-04-30,Assam,Aizawl,25.87382,92.62479,43,139,505.1,163.5,54.7,213.4,42.7,3854.1,0.427,high,road corridor,310.9,1300.1,6.316,0.854,0.722,0.284,4,1,3.19,0.569,medium,1,train
NER-038467,2021-05-01,Manipur,Kohima,24.88125,93.42435,83,191.3,616,519.2,50.8,199.2,41.5,855.9,0.245,high,agriculture,1031.4,307.9,5.377,0.672,0.469,0.627,2,1,4.78,0.663,medium,1,train
NER-038468,2021-05-02,Meghalaya,West Sikkim,25.43904,91.99743,68.9,158.4,563.8,200.2,42.8,125.2,33.2,3603.2,0.673,low,agriculture,69.1,447.6,5.26,0.26,0.188,5.448,1,0,3.14,0.487,medium,1,train
NER-038469,2021-05-03,Mizoram,Lunglei,23.72175,93.32306,88.8,189.1,419.5,572.3,37.8,227.1,3.3,1630.2,0.178,low,settlement,903.2,562.6,6.117,-0.802,0.457,2.554,3,1,4.71,0.42,low,0,train
NER-038470,2021-05-04,Nagaland,North Tripura,25.75813,94.31165,88,203.6,395.1,241.1,42.4,218.4,48.1,2744.9,0.591,low,agriculture,80.4,473.1,5.185,-0.725,0.486,5.172,2,0,4.41,0.545,medium,1,train
NER-038471,2021-05-05,Sikkim,Tawang,27.41468,88.04299,16.7,33.6,111.1,56.5,32.3,40.7,51.4,1289.2,0.181,high,agriculture,1275.4,552.5,6.489,-0.607,0.687,1.231,4,0,1.39,0.535,medium,1,train
NER-038472,2021-05-06,Tripura,East Siang,23.433,90.84443,81.6,196.3,929.9,136.2,69,148.3,38.9,3408,0.681,high,agriculture,660.9,851.3,7.247,0.419,0.748,5.248,3,1,3.19,0.733,high,1,train
NER-038473,2021-05-07,Arunachal Pradesh,Dima Hasao,27.51001,93.21418,72.3,158.7,335,281.7,43.8,244.3,10.9,4081.9,0.404,medium,settlement,1447.4,1436.4,1.883,-0.168,0.85,1.751,3,2,0.6,0.456,medium,0,train
NER-038474,2021-05-08,Assam,Tamenglong,25.88513,92.31925,95.2,200.5,769.7,334.7,55.3,169.4,27,2749.8,0.566,high,settlement,1024.5,1231.2,2.663,0.496,0.258,0.994,1,0,1.38,0.623,medium,1,train
NER-038475,2021-05-09,Manipur,East Khasi Hills,24.37344,94.02282,19.5,62,283.2,96.4,38.6,121.3,7.1,3088.5,0.683,medium,forest,483.6,1013.1,4.717,0.422,0.778,3.755,0,1,3.27,0.292,low,1,validation
NER-038476,2021-05-10,Meghalaya,Aizawl,25.15889,91.72069,25.4,88.9,299.8,190.6,42,100.6,46.6,442.4,0.605,low,agriculture,597.3,673,0.296,0.849,0.8,4.109,4,3,2.85,0.511,medium,0,validation
NER-038477,2021-05-11,Mizoram,Kohima,24.13666,92.09148,76.8,159.2,620.2,481.9,63.3,126.2,47.8,2062.5,0.423,low,agriculture,828.3,384.8,2.901,0.482,0.93,2.848,2,2,4.05,0.654,medium,1,validation
NER-038478,2021-05-12,Nagaland,West Sikkim,25.76864,93.79033,75.1,166.5,363.4,143.3,45.7,244.8,29.4,316.7,0.448,medium,barren slope,444.4,1370.1,7.254,0.254,0.426,0.29,2,0,1.94,0.461,medium,0,test
NER-038479,2021-05-13,Sikkim,Lunglei,26.89125,88.04069,69.1,189.4,821.9,202,57.6,143,38.6,2972.8,0.387,medium,settlement,1262,751.8,2.717,-0.566,0.937,1.548,5,2,3.4,0.639,medium,1,test
NER-038480,2021-05-14,Tripura,North Tripura,23.3895,91.00395,37.3,89.6,347.5,146.6,41,236.4,23.1,2097,0.332,medium,settlement,1219.1,908.4,6.287,0.43,0.277,0.371,3,2,0.54,0.389,low,0,test
NER-038481,2021-05-15,Arunachal Pradesh,Tawang,27.22641,93.33165,51.2,178.2,513,364.2,48.7,12.5,33.2,3964,0.601,low,settlement,740.9,1502.1,2.794,0.138,0.208,3.49,5,0,4.41,0.533,medium,1,train
NER-038482,2021-05-16,Assam,East Siang,26.19195,92.42984,52.1,106.2,263.8,277,43.6,68,8.6,3552.8,0.157,low,agriculture,1224.3,175.6,3,0.173,0.479,1.225,2,0,0.89,0.406,low,1,train
NER-038483,2021-05-17,Manipur,Dima Hasao,24.31037,94.09033,105.6,182,498.7,171.5,52.7,188.7,34.2,3667.1,0.178,high,barren slope,552.6,1193.7,1.39,0.83,0.599,1.397,2,0,2.12,0.588,medium,0,train
NER-038484,2021-05-18,Meghalaya,Tamenglong,25.62016,90.76855,77.8,147.1,641.5,313.8,56.8,66.9,51.2,872,0.475,low,forest,1765.4,1401.9,4.163,0.119,0.084,3.43,1,1,3.22,0.595,medium,0,train
NER-038485,2021-05-19,Mizoram,East Khasi Hills,23.5156,93.11267,3.4,42.8,155.5,119.6,33.8,146.5,29.2,3732.5,0.722,low,forest,1199.5,1426,0.495,-0.293,0.149,0.819,3,2,0.74,0.267,low,0,train
NER-038486,2021-05-20,Nagaland,Aizawl,25.61402,93.47369,29,61.1,168.5,141.7,36.8,23.5,50.8,3515.3,0.421,medium,barren slope,51.7,1116.2,7.431,0.133,0.095,1.705,5,0,4,0.521,medium,1,train
NER-038487,2021-05-21,Sikkim,Kohima,27.08777,88.85114,109.5,307.5,950,316.1,60.6,145.5,17.8,1453.9,0.856,high,forest,1189.4,843.5,6.716,0.117,0.869,0.885,4,3,2.26,0.714,high,1,train
NER-038488,2021-05-22,Tripura,West Sikkim,23.77502,91.25416,10.2,40.2,164.9,92.8,28.2,9.7,21,2577.9,0.878,high,barren slope,158.6,348.7,2.473,-0.682,0.531,0.603,4,2,2.31,0.385,low,0,train
NER-038489,2021-05-23,Arunachal Pradesh,Lunglei,27.25843,94.08252,79.4,232.3,900.3,311.3,76,232.3,29.7,939.3,0.148,high,road corridor,1322.7,1599.5,7.094,0.388,0.958,0.325,0,1,4.83,0.732,high,1,train
NER-038490,2021-05-24,Assam,North Tripura,26.37575,92.45748,65.6,117.6,334.2,77.1,47.1,168.6,17.3,2412.1,0.442,medium,forest,767.9,179,5.403,0.652,0.577,2.983,0,0,2.65,0.409,low,0,train
NER-038491,2021-05-25,Manipur,Tawang,24.30144,93.5569,66.8,135.3,652,166.4,50.2,85.9,35.4,2178.4,0.798,high,barren slope,117.9,1166.7,7.403,0.277,0.964,2.502,2,1,3.13,0.605,medium,1,train
NER-038492,2021-05-26,Meghalaya,East Siang,26.01328,91.73452,24.4,66.9,286.4,225.6,45.2,80,6,1691.8,0.763,low,barren slope,970.1,175.6,2.417,0.251,0.775,2.733,0,1,4.9,0.308,low,0,train
NER-038493,2021-05-27,Mizoram,Dima Hasao,24.03321,92.82797,67.2,120.3,343.8,254.5,41.9,38.6,43.2,526.5,0.462,low,road corridor,118.4,1392.5,1.578,0.043,0.621,3.713,5,0,2.91,0.51,medium,1,train
NER-038494,2021-05-28,Nagaland,Tamenglong,25.60621,93.68529,12.9,66.2,186.8,94.7,36.9,58.4,18.7,1153.4,0.54,high,road corridor,793.3,1321.2,7.043,-0.744,0.644,2.77,0,1,1.83,0.373,low,0,train
NER-038495,2021-05-29,Sikkim,East Khasi Hills,27.6566,88.46453,47.3,114.7,458.9,323,39.3,48.6,41.5,670,0.266,medium,barren slope,1746.3,1306.5,3.629,0.148,0.646,1.505,5,2,3.32,0.562,medium,1,validation
NER-038496,2021-05-30,Tripura,Aizawl,24.23547,90.78621,26.2,53,206.6,165.6,32.2,202.9,3,1428.2,0.551,high,agriculture,50.5,663.4,4.687,0.341,0.254,0.549,3,0,4.41,0.296,low,0,validation
NER-038497,2021-05-31,Arunachal Pradesh,Kohima,27.34864,93.54329,50.9,135.3,659.4,203.2,51.2,25.1,28,358.4,0.643,medium,forest,859.5,793,3.376,-0.422,0.091,2.006,2,0,2.33,0.547,medium,1,validation
NER-038498,2021-06-01,Assam,West Sikkim,25.82892,92.8984,52.3,172.3,774,233.4,68.2,84.6,7.6,3161.9,0.653,low,forest,887.6,22.2,3.496,0.856,0.113,4.092,3,0,0.59,0.491,medium,0,test
NER-038499,2021-06-02,Manipur,Lunglei,24.59197,94.32286,54.4,143.5,348.7,204.2,38,152.8,31.2,813,0.732,high,forest,779.9,775.2,6.585,0.796,0.667,5.273,3,2,1.3,0.508,medium,0,test
NER-038500,2021-06-03,Meghalaya,North Tripura,25.88965,91.05739,60.9,106.9,518.9,124.5,57.2,151,14.8,1289.8,0.354,high,barren slope,1469.9,42.9,1.715,0.582,0.124,5.028,3,1,4.55,0.481,medium,0,test
NER-038501,2021-06-04,Mizoram,Tawang,23.55003,92.89904,30,95.6,444.5,212,38,187.4,24.2,3162.1,0.544,medium,agriculture,1099.2,1504.4,6.206,-0.686,0.723,5.407,4,1,1.09,0.432,low,0,train
NER-038502,2021-06-05,Nagaland,East Siang,25.86807,94.44403,84.5,125.6,229.6,204,27.2,207.8,8.7,1924.3,0.485,medium,forest,549.9,329.8,2.965,0.124,0.842,3.153,1,2,2.51,0.348,low,1,train
NER-038503,2021-06-06,Sikkim,Dima Hasao,27.78602,88.14134,103.2,385.8,769.3,534.6,57.4,86.9,24.9,3097.6,0.884,low,agriculture,957,551,1.523,-0.108,0.197,5.424,3,0,1.95,0.668,medium,0,train
NER-038504,2021-06-07,Tripura,Tamenglong,23.6777,91.73657,48.1,187.8,847.8,219.7,54.5,35.9,34.9,878.6,0.135,low,agriculture,353.1,876.5,6.412,-0.084,0.702,3.752,2,3,2.5,0.605,medium,1,train
NER-038505,2021-06-08,Arunachal Pradesh,East Khasi Hills,27.32557,93.71077,113,131.8,455.3,214.4,38.1,215.1,40.7,4078.6,0.219,low,barren slope,636,66.1,6.812,-0.637,0.966,4.908,2,3,5,0.598,medium,0,train
NER-038506,2021-06-09,Assam,Aizawl,25.95479,92.64412,38.4,110.7,487.8,257.4,55,118.2,5.1,1061.9,0.501,high,road corridor,599.6,6.6,1.057,-0.136,1,3.44,4,2,3.35,0.485,medium,0,train
NER-038507,2021-06-10,Manipur,Kohima,24.96322,93.75884,70.6,194,517.1,320.8,43.1,5,3.5,301,0.102,low,road corridor,1474.2,984,5.695,0.082,0.62,2.416,0,1,0.98,0.437,low,0,train
NER-038508,2021-06-11,Meghalaya,West Sikkim,25.16157,92.0213,90,316.6,950,680,62.6,45.2,32.1,3706.6,0.688,high,barren slope,1615,1585.3,0.616,-0.395,0.898,1.268,1,2,4.39,0.782,high,1,train
NER-038509,2021-06-12,Mizoram,Lunglei,23.31257,92.40784,21.9,60.2,280.2,149.4,47.9,7.6,39,2603.8,0.901,medium,road corridor,504.4,115.9,4.513,0.002,0.545,2.153,1,2,3.55,0.484,medium,1,train
NER-038510,2021-06-13,Nagaland,North Tripura,26.33339,94.16408,65.9,159.1,449.7,443.7,49.3,16.3,20.9,1881.6,0.414,high,road corridor,371.2,1197.1,2.225,-0.607,0.92,3.589,2,1,2.06,0.609,medium,0,train
NER-038511,2021-06-14,Sikkim,Tawang,27.30027,88.51237,3.5,32.9,89.3,118.9,34.7,103.8,40.5,1622.7,0.271,high,agriculture,1361.3,1298.7,2.196,-0.631,0.215,3.913,4,0,4.44,0.463,medium,0,train
NER-038512,2021-06-15,Tripura,East Siang,23.5695,91.387,91,276.6,950,273.7,63.8,198.3,33.3,682.2,0.48,low,barren slope,1001.2,734.7,0.333,-0.389,0.652,1.698,2,0,4.72,0.606,medium,1,train
NER-038513,2021-06-16,Arunachal Pradesh,Dima Hasao,27.1037,94.0021,91.2,305.8,950,566.7,70.6,121.8,17,2334.1,0.188,high,settlement,170,726.1,0.745,0.05,0.804,2.539,0,2,2.03,0.763,high,1,train
NER-038514,2021-06-17,Assam,Tamenglong,25.76763,92.88152,44.8,92,335.4,256.9,48.6,126.3,8.3,3122,0.178,medium,forest,294.8,358.6,4.715,0.911,0.814,0.984,1,3,2.73,0.398,low,1,train
NER-038515,2021-06-18,Manipur,East Khasi Hills,24.73239,93.80581,83.4,202.4,550.2,203.5,43.6,48.5,41.6,3976.3,0.132,low,barren slope,267.1,689.4,5.214,-0.518,0.1,2.141,2,1,4.18,0.594,medium,0,validation
NER-038516,2021-06-19,Meghalaya,Aizawl,25.2023,91.75567,66.4,224.9,767,575.6,67.3,61.5,10.2,2375.7,0.78,low,barren slope,232.6,1322.1,4.182,0.968,0.377,1.847,3,2,1.89,0.539,medium,1,validation
NER-038517,2021-06-20,Mizoram,Kohima,23.55326,93.05666,81.6,151.3,562.6,268.1,48,60.5,41.9,2582.6,0.49,medium,forest,109.6,690.2,5.906,-0.756,0.641,3.085,4,1,1.78,0.602,medium,1,validation
NER-038518,2021-06-21,Nagaland,West Sikkim,25.64692,93.55498,4,41.4,262.1,147.6,37.2,119.6,28.1,699.2,0.137,low,settlement,886.3,523.3,7.404,-0.123,0.328,0.629,0,0,3.05,0.367,low,0,test
NER-038519,2021-06-22,Sikkim,Lunglei,27.75953,88.27872,15.3,43.5,206.8,99.6,32.2,5,23.4,3930,0.41,high,settlement,1039.5,1012.9,1.169,0.256,0.161,3.747,0,2,1.8,0.419,low,0,test
NER-038520,2021-06-23,Tripura,North Tripura,23.53959,91.26461,106.9,141.6,603,344.8,59.5,197.6,10.6,2180.5,0.84,medium,road corridor,611.5,707.4,0.236,0.156,0.743,5.315,4,3,4.62,0.529,medium,0,test
NER-038521,2021-06-24,Arunachal Pradesh,Tawang,27.78342,93.8547,64.6,231.6,947.9,261.9,69.3,167.6,38.8,2190.3,0.89,high,settlement,802.1,1214.4,2.399,0.607,0.445,1.283,5,0,4.04,0.699,medium,0,train
NER-038522,2021-06-25,Assam,East Siang,26.29264,93.19274,86.8,278.8,950,680,65.5,142.8,38.3,3712.7,0.356,high,forest,1738,1229.8,2.05,-0.613,0.175,2.996,4,1,1.57,0.803,high,1,train
NER-038523,2021-06-26,Manipur,Dima Hasao,24.95263,94.47503,26.8,60.2,306.1,175.2,38.8,75.2,49.1,1517.4,0.658,medium,agriculture,1535.6,1504.1,6.655,0.001,0.249,1.912,5,2,2.42,0.494,medium,0,train
NER-038524,2021-06-27,Meghalaya,Tamenglong,25.54603,91.63524,112.1,375.4,799.2,680,66.6,231.1,45.9,448.7,0.538,medium,agriculture,216.5,1280.4,2.073,-0.522,0.362,5.102,3,1,3.25,0.759,high,1,train
NER-038525,2021-06-28,Mizoram,East Khasi Hills,23.49047,92.66811,41,130.3,474.5,96.6,56,49.7,21.3,3336.3,0.616,medium,road corridor,1718.2,634.4,2.574,0.833,0.634,3.965,4,2,1,0.512,medium,1,train
NER-038526,2021-06-29,Nagaland,Aizawl,25.56434,94.32153,55.4,125.1,319.3,81.1,45.8,39.5,25.8,1671.5,0.773,medium,barren slope,508.5,1214.2,2.033,0.546,0.98,2.392,1,2,4.7,0.46,medium,0,train
NER-038527,2021-06-30,Sikkim,Kohima,26.95988,88.11182,26.8,65.2,254.4,115.6,31.6,12.5,17,4048.6,0.236,medium,barren slope,792.4,1468.2,2.291,-0.115,0.26,0.955,3,2,4.17,0.374,low,0,train
NER-038528,2021-07-01,Tripura,West Sikkim,23.57762,91.94178,100,288.5,936.6,680,63,232,25.8,172.5,0.534,high,agriculture,72.7,391.8,4.51,-0.567,0.73,2.972,3,3,3.7,0.739,high,1,train
NER-038529,2021-07-02,Arunachal Pradesh,Lunglei,27.25108,94.02633,20.5,90.9,242.6,271.9,29.5,49.5,26.2,3154.5,0.861,medium,forest,311.2,296.5,4.473,0.654,0.994,4.655,3,3,4.07,0.448,low,1,train
NER-038530,2021-07-03,Assam,North Tripura,26.16599,92.85528,59.5,106.4,516.7,242.2,57.2,67.6,40.1,824.9,0.526,medium,road corridor,888.5,1102.1,5.396,0.842,0.718,1.065,2,1,1.46,0.551,medium,0,train
NER-038531,2021-07-04,Manipur,Tawang,25.11299,93.84807,30.4,71.4,335.1,52.7,39.4,111.4,37.5,1466.4,0.13,medium,forest,1606.9,1377.2,5.255,0.3,0.577,4.197,1,0,3.15,0.449,low,0,train
NER-038532,2021-07-05,Meghalaya,East Siang,24.9879,90.78007,55.9,172.8,640.5,294,55.6,72.5,37.8,2664.8,0.768,low,settlement,1347.3,1020,5.054,-0.905,0.163,2.559,4,2,2.23,0.576,medium,0,train
NER-038533,2021-07-06,Mizoram,Dima Hasao,23.52851,92.98507,100.4,167.5,596.4,90.7,42.8,223,49.6,1609.1,0.782,low,barren slope,1776.9,869.7,5.977,-0.78,0.612,2.934,3,2,2.11,0.586,medium,0,train
NER-038534,2021-07-07,Nagaland,Tamenglong,26.55225,93.96387,26,49.4,164.5,86.3,25.4,143.2,31.3,3583.4,0.6,low,road corridor,820.6,1315.3,1.694,0.525,0.755,2.312,1,2,2.95,0.302,low,0,train
NER-038535,2021-07-08,Sikkim,East Khasi Hills,27.73339,88.05341,7,38.4,174.7,47.2,31.6,178.1,25.4,2676.6,0.617,medium,settlement,551.4,776,3.136,-0.755,0.504,1.818,1,2,0.59,0.312,low,0,validation
NER-038536,2021-07-09,Tripura,Aizawl,24.03421,91.73624,11.6,43.1,85.4,166,36.2,53,37.6,3240.4,0.608,high,barren slope,749.9,107.7,3.443,0.483,0.985,2.479,4,1,3.22,0.447,low,0,validation
NER-038537,2021-07-10,Arunachal Pradesh,Kohima,27.87894,93.99505,84.7,262.5,926.1,253.5,60.5,98.8,31.7,1240.6,0.154,low,road corridor,94.2,251.8,4.343,0.47,1,2.796,5,3,3.1,0.656,medium,0,validation
NER-038538,2021-07-11,Assam,West Sikkim,26.03473,93.44191,82.6,302.6,778,662.4,60.5,156.1,30.2,134.7,0.659,low,agriculture,464.9,1572.8,0.735,0.978,0.031,3.595,5,0,2.32,0.608,medium,1,test
NER-038539,2021-07-12,Manipur,Lunglei,25.33851,93.27684,74.9,192.6,918.4,159.3,64.6,59.1,28.1,2774.8,0.589,low,barren slope,1324,974.4,4.576,0.696,0.706,0.717,2,1,3.31,0.597,medium,0,test
NER-038540,2021-07-13,Meghalaya,North Tripura,25.98396,91.25553,9.1,55.1,211.4,96,39.3,171.5,29.4,3156.4,0.678,high,forest,292.6,823.4,1.191,0.938,0.611,5.186,3,2,2.13,0.382,low,1,test
NER-038541,2021-07-14,Mizoram,Tawang,24.15763,93.17078,23.3,62.8,274.4,67.3,34.3,171.2,37.3,2847,0.348,medium,road corridor,350.2,1046.2,3.054,-0.489,0.726,0.511,2,3,3.58,0.458,medium,0,train
NER-038542,2021-07-15,Nagaland,East Siang,25.58821,93.57745,61.8,151.6,392.4,350.4,38.9,17.2,35.5,709.9,0.866,medium,settlement,1189.5,392.8,2.922,-0.904,0.499,5.39,3,2,4.73,0.576,medium,1,train
NER-038543,2021-07-16,Sikkim,Dima Hasao,26.94803,88.81553,5.5,31.7,84.2,89.4,39,112.9,13.7,3116.5,0.202,low,settlement,1173.6,1358.8,2.308,0.983,0.648,1.873,3,0,3.44,0.277,low,0,train
NER-038544,2021-07-17,Tripura,Tamenglong,23.42087,91.911,65.1,227.2,676.4,416.7,58.7,124.3,51.4,1229,0.511,medium,barren slope,895.4,897.9,1.128,-0.5,0.994,4.837,3,2,5.48,0.722,high,0,train
NER-038545,2021-07-18,Arunachal Pradesh,East Khasi Hills,27.72524,93.25925,61.1,212.8,679.3,195.7,63.1,122.8,44.5,1164.2,0.342,medium,settlement,1575.9,493.5,4.06,0.989,0.558,3.979,2,1,1.99,0.657,medium,1,train
NER-038546,2021-07-19,Assam,Aizawl,26.35691,92.32076,40.2,85.7,235.9,109.8,31.9,105.9,47.1,2808.8,0.376,medium,agriculture,970.1,974.1,6.102,-0.344,0.815,4.307,1,1,3.15,0.49,medium,0,train
NER-038547,2021-07-20,Manipur,Kohima,25.29012,93.48354,106.8,159.1,720.4,214.3,60.8,120.9,3.3,2933.4,0.199,high,agriculture,660.5,488,1.909,-0.837,0.027,3.95,0,0,2.31,0.53,medium,1,train
NER-038548,2021-07-21,Meghalaya,West Sikkim,25.85122,91.57229,19.9,82,231.8,178.2,33.8,45.4,12.6,1708.6,0.373,medium,road corridor,1376.6,100.8,6.949,-0.719,0.401,1.395,2,2,2.3,0.391,low,0,train
NER-038549,2021-07-22,Mizoram,Lunglei,23.75402,92.40876,56.9,166.5,636.3,352.8,46.7,252.1,27.4,872.6,0.191,medium,road corridor,1121,1138,7.322,-0.532,0.945,4.845,0,2,4.07,0.571,medium,1,train
NER-038550,2021-07-23,Nagaland,North Tripura,26.06072,93.95303,72.8,185.1,680.7,532,53.1,49.4,51.1,3141.6,0.811,medium,agriculture,561.4,1127.8,5.104,-0.303,0.172,1.942,1,0,2.27,0.654,medium,1,train
NER-038551,2021-07-24,Sikkim,Tawang,27.60771,89.18055,38,103.8,516,281.2,39.5,202.9,6,3144.6,0.405,high,settlement,851.5,380.8,6.735,-0.602,0.215,1.661,3,1,2.69,0.401,low,0,train
NER-038552,2021-07-25,Tripura,East Siang,23.9101,91.4744,76.1,258.2,950,680,67.8,174.2,21.3,1831.2,0.585,low,forest,1033,1337.5,0.856,-0.161,0.11,4.24,4,0,4.32,0.661,medium,0,train
NER-038553,2021-07-26,Arunachal Pradesh,Dima Hasao,27.13411,93.93761,7.3,46.5,180.7,86.2,43.7,73.2,39,82.4,0.361,low,road corridor,824.4,759.1,3.054,-0.199,0.461,3.104,5,0,2.36,0.373,low,0,train
NER-038554,2021-07-27,Assam,Tamenglong,26.30147,93.05522,41.4,126.9,511.1,281.4,53.4,171.3,4.4,1439.1,0.607,low,agriculture,691.3,753.7,5.885,0.892,0.391,3.24,0,2,3.04,0.389,low,0,train
NER-038555,2021-07-28,Manipur,East Khasi Hills,25.26471,93.26068,38.4,64.2,175.1,109.1,34.5,64,4.4,2036.9,0.715,high,barren slope,515.3,1231.6,2.87,-0.671,0.695,5.124,1,1,1.72,0.391,low,1,validation
NER-038556,2021-07-29,Meghalaya,Aizawl,25.56763,91.88637,73.5,286,950,211.1,69.6,256.8,26.1,3759.4,0.851,medium,road corridor,425.3,580.3,1.498,-0.446,0.692,4.284,3,2,3.12,0.635,medium,1,validation
NER-038557,2021-07-30,Mizoram,Kohima,24.07978,92.50286,11.4,21.9,145.5,31.3,26.6,211,48.4,2275.2,0.216,medium,settlement,619.8,1443.2,0.472,-0.49,0.554,5.463,4,1,2.47,0.377,low,0,validation
NER-038558,2021-07-31,Nagaland,West Sikkim,25.66918,94.27668,79.1,169.4,484.3,491.5,50.5,5,15.3,199.4,0.152,high,agriculture,1052,1341.9,3.176,-0.077,0.352,4.353,1,2,4.09,0.59,medium,1,test
NER-038559,2021-08-01,Sikkim,Lunglei,27.8523,88.60114,86.1,140.3,555.9,438.8,54.2,198.5,36.4,3141.5,0.418,low,settlement,498,912.6,2.47,0.449,0.494,1.475,5,0,2.69,0.569,medium,0,test
NER-038560,2021-08-02,Tripura,North Tripura,23.63529,91.08009,27.2,48.4,189.6,53.9,43.1,241.1,46.2,2132.8,0.411,high,road corridor,368.4,724.9,5.122,0.006,0.551,3.823,4,0,3.92,0.509,medium,0,test
NER-038561,2021-08-03,Arunachal Pradesh,Tawang,27.63566,92.96913,4,42.9,166.4,84.1,41.2,178.2,24.2,3854.1,0.669,low,agriculture,1115.7,1109.9,5.43,-0.846,0.644,2.701,2,2,0.73,0.307,low,0,train
NER-038562,2021-08-04,Assam,East Siang,25.9483,92.40402,74.4,158.5,682.6,93.4,58,5,34.1,368.1,0.274,medium,barren slope,1084.9,689.4,1.922,0.858,0.442,1.498,4,0,3.4,0.616,medium,0,train
NER-038563,2021-08-05,Manipur,Dima Hasao,25.09512,93.37109,92.8,286.5,950,135.7,68,201.2,33.7,2784.2,0.845,high,settlement,918.1,855.3,6.803,0.481,0.629,0.473,3,1,4,0.712,high,1,train
NER-038564,2021-08-06,Meghalaya,Tamenglong,25.37207,91.39905,92.5,342.6,950,356.1,77.5,98.7,8.5,74.7,0.687,medium,agriculture,921.6,1522.4,7.008,0.345,0.86,4.399,0,3,4.73,0.675,medium,1,train
NER-038565,2021-08-07,Mizoram,East Khasi Hills,23.68299,92.67725,65.5,242.7,613.7,566.8,61.7,25.7,16.3,2020.6,0.185,medium,settlement,790.6,988.9,5.372,0.712,0.802,4.773,1,1,3.38,0.606,medium,1,train
NER-038566,2021-08-08,Nagaland,Aizawl,26.32397,94.72978,95.2,335.9,950,680,74.6,66.7,34.3,1084.7,0.747,medium,road corridor,766.1,376.7,2.228,-0.475,1,5.071,3,2,3.5,0.786,high,1,train
NER-038567,2021-08-09,Sikkim,Kohima,27.55758,88.50029,97.2,284.2,928.6,417.9,58,172.1,50.9,2027,0.54,medium,barren slope,156.8,766.5,5.797,-0.249,0.538,1.363,3,0,5.44,0.744,high,1,train
NER-038568,2021-08-10,Tripura,West Sikkim,23.29079,91.72704,68.2,216.8,907.7,514.8,64.8,30,26.6,807.3,0.461,high,road corridor,379.1,675.7,1.021,-0.332,1,5.161,4,3,1.83,0.771,high,1,train
NER-038569,2021-08-11,Arunachal Pradesh,Lunglei,27.5459,93.81312,40.4,112.7,513.5,183.6,46.4,255,43.5,2649.8,0.748,high,forest,368.7,336.2,5.37,-0.05,0.591,2.428,1,2,2.84,0.505,medium,0,train
NER-038570,2021-08-12,Assam,North Tripura,26.28825,93.32122,7.5,47.4,119.9,24.5,37.1,191.4,45.5,3493.5,0.437,medium,settlement,1391.6,484.3,6.202,-0.115,0.668,1.252,1,0,4.4,0.426,low,1,train
